employee_id,Datasets_Present,Positive_Votes,Vote_Ratio,is_selected,Priority_Score,Dataset_Bitmask,Bitmask_Decimal,shap_values
EMP0473,5,4,0.8,True,1.46666666666667,110111,55,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0304,5,4,0.8,True,1.46666666666667,111011,59,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0160,5,4,0.8,True,1.46666666666667,111110,62,"Latest_Vibe_Score(0.0530), Days_since_last_reward(0.0482), Average_Vibe_Score(0.0368), Latest_Work_Hours(0.0144), Days_since_last_activity(0.0129), Average_Emails_Sent(0.0128), Sick_Leaves(0.0085), Days_since_last_leave(0.0083), Onboarding_Feedback(0.0066), Initial_Training_Completed(0.0038)"
EMP0233,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0467,5,4,0.8,True,1.46666666666667,101111,47,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0267,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0105,5,4,0.8,True,1.46666666666667,111110,62,"Latest_Vibe_Score(0.0530), Days_since_last_reward(0.0482), Average_Vibe_Score(0.0368), Latest_Work_Hours(0.0144), Days_since_last_activity(0.0129), Average_Emails_Sent(0.0128), Sick_Leaves(0.0085), Days_since_last_leave(0.0083), Onboarding_Feedback(0.0066), Initial_Training_Completed(0.0038)"
EMP0207,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0491,5,4,0.8,True,1.46666666666667,110111,55,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0190,5,4,0.8,True,1.46666666666667,110111,55,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0112,5,4,0.8,True,1.46666666666667,101111,47,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0296,5,4,0.8,True,1.46666666666667,110111,55,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0068,5,4,0.8,True,1.46666666666667,110111,55,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0471,5,4,0.8,True,1.46666666666667,101111,47,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0309,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0054,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0290,5,4,0.8,True,1.46666666666667,110111,55,"Latest_Vibe_Score(0.0428), Average_Vibe_Score(0.0300), Average_Emails_Sent(0.0247), Average_Work_Hours(0.0179), Latest_Performance_Rating(0.0140), Annual_Leaves(0.0129), Latest_Promotion_Consideration(0.0122), Onboarding_Feedback(0.0080), Days_since_joining(0.0080), Initial_Training_Completed(0.0069)"
EMP0180,5,4,0.8,True,1.46666666666667,111110,62,"Latest_Vibe_Score(0.0530), Days_since_last_reward(0.0482), Average_Vibe_Score(0.0368), Latest_Work_Hours(0.0144), Days_since_last_activity(0.0129), Average_Emails_Sent(0.0128), Sick_Leaves(0.0085), Days_since_last_leave(0.0083), Onboarding_Feedback(0.0066), Initial_Training_Completed(0.0038)"
EMP0354,5,4,0.8,True,1.46666666666667,111110,62,"Latest_Vibe_Score(0.0530), Days_since_last_reward(0.0482), Average_Vibe_Score(0.0368), Latest_Work_Hours(0.0144), Days_since_last_activity(0.0129), Average_Emails_Sent(0.0128), Sick_Leaves(0.0085), Days_since_last_leave(0.0083), Onboarding_Feedback(0.0066), Initial_Training_Completed(0.0038)"
EMP0383,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0399,5,4,0.8,True,1.46666666666667,111110,62,"Latest_Vibe_Score(0.0530), Days_since_last_reward(0.0482), Average_Vibe_Score(0.0368), Latest_Work_Hours(0.0144), Days_since_last_activity(0.0129), Average_Emails_Sent(0.0128), Sick_Leaves(0.0085), Days_since_last_leave(0.0083), Onboarding_Feedback(0.0066), Initial_Training_Completed(0.0038)"
EMP0043,5,4,0.8,True,1.46666666666667,101111,47,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0192,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0277,5,4,0.8,True,1.46666666666667,101111,47,"Average_Team_Messages_Sent(0.0407), Latest_Vibe_Score(0.0228), Average_Vibe_Score(0.0208), Total_Reward_Points(0.0125), Average_Performance_Rating(0.0098), Average_Emails_Sent(0.0084), Onboarding_Feedback(0.0082), Days_since_last_reward(0.0069), Latest_Work_Hours(0.0065), Average_Reward_Points(0.0054)"
EMP0152,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0142,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0484,5,4,0.8,True,1.46666666666667,111101,61,"Days_since_last_reward(0.0450), Onboarding_Feedback(0.0332), Promotion_Consideration_Ratio(0.0327), Unpaid_Leaves(0.0264), Casual_Leaves(0.0161), Latest_Promotion_Consideration(0.0102), Average_Emails_Sent(0.0096), Days_since_joining(0.0093), Latest_Work_Hours(0.0061), Average_Team_Messages_Sent(0.0057)"
EMP0002,5,4,0.8,True,1.46666666666667,111011,59,"Latest_Vibe_Score(0.1120), Average_Vibe_Score(0.0239), Average_Team_Messages_Sent(0.0214), Latest_Promotion_Consideration(0.0123), Latest_Work_Hours(0.0105), Average_Reward_Points(0.0092), Days_since_last_activity(0.0070), Total_Reward_Points(0.0056), Days_since_last_reward(0.0052), Average_Work_Hours(0.0051)"
EMP0025,2,2,1,True,1.33333333333333,11000,24,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0285,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0281,2,2,1,True,1.33333333333333,1010,10,"Latest_Vibe_Score(0.1133), Average_Vibe_Score(0.0833), Total_Rewards_Received(0.0089), Average_Reward_Points(0.0078), Total_Reward_Points(0.0028), Days_since_last_reward(0.0011)"
EMP0202,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0350,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0284,2,2,1,True,1.33333333333333,10100,20,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0479,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0349,2,2,1,True,1.33333333333333,1100,12,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Total_Rewards_Received(0.0000), Total_Reward_Points(0.0000), Average_Reward_Points(0.0000), Days_since_last_reward(0.0000)"
EMP0415,2,2,1,True,1.33333333333333,10001,17,"Average_Performance_Rating(0.0533), Latest_Performance_Rating(0.0467), Unpaid_Leaves(0.0267), Days_since_last_leave(0.0267), Casual_Leaves(0.0200), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0040,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0120,2,2,1,True,1.33333333333333,11000,24,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0400,2,2,1,True,1.33333333333333,110000,48,"Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0445,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0483,2,2,1,True,1.33333333333333,10100,20,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0418,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0463,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0108,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0009,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0392,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0114,2,2,1,True,1.33333333333333,110,6,"Days_since_joining(0.0717), Average_Vibe_Score(0.0389), Onboarding_Feedback(0.0289), Mentor_Assigned(0.0161), Initial_Training_Completed(0.0156), Latest_Vibe_Score(0.0000)"
EMP0195,2,2,1,True,1.33333333333333,10100,20,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0447,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0446,2,2,1,True,1.33333333333333,11,3,"Average_Performance_Rating(0.0000), Latest_Performance_Rating(0.0000), Average_Manager_Feedback_Score(0.0000), Promotion_Consideration_Ratio(0.0000), Latest_Promotion_Consideration(0.0000), Average_Vibe_Score(0.0000), Latest_Vibe_Score(0.0000)"
EMP0129,2,2,1,True,1.33333333333333,10100,20,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0186,2,2,1,True,1.33333333333333,11000,24,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0140,2,2,1,True,1.33333333333333,100100,36,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0229,2,2,1,True,1.33333333333333,100100,36,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0012,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0062,2,2,1,True,1.33333333333333,110000,48,"Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0159,2,2,1,True,1.33333333333333,100001,33,"Latest_Work_Hours(0.0306), Average_Manager_Feedback_Score(0.0267), Days_since_last_activity(0.0256), Average_Emails_Sent(0.0233), Average_Work_Hours(0.0233), Average_Performance_Rating(0.0200), Latest_Performance_Rating(0.0100), Average_Team_Messages_Sent(0.0078), Promotion_Consideration_Ratio(0.0039), Latest_Promotion_Consideration(0.0039)"
EMP0358,2,2,1,True,1.33333333333333,101000,40,"Days_since_last_reward(0.0500), Average_Work_Hours(0.0322), Days_since_last_activity(0.0222), Latest_Work_Hours(0.0183), Total_Reward_Points(0.0167), Average_Reward_Points(0.0117), Average_Team_Messages_Sent(0.0083), Average_Emails_Sent(0.0028), Total_Rewards_Received(0.0000)"
EMP0404,2,2,1,True,1.33333333333333,10100,20,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0196,2,2,1,True,1.33333333333333,1100,12,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Total_Rewards_Received(0.0000), Total_Reward_Points(0.0000), Average_Reward_Points(0.0000), Days_since_last_reward(0.0000)"
EMP0450,2,2,1,True,1.33333333333333,1100,12,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Total_Rewards_Received(0.0000), Total_Reward_Points(0.0000), Average_Reward_Points(0.0000), Days_since_last_reward(0.0000)"
EMP0338,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0189,2,2,1,True,1.33333333333333,101000,40,"Days_since_last_reward(0.0500), Average_Work_Hours(0.0322), Days_since_last_activity(0.0222), Latest_Work_Hours(0.0183), Total_Reward_Points(0.0167), Average_Reward_Points(0.0117), Average_Team_Messages_Sent(0.0083), Average_Emails_Sent(0.0028), Total_Rewards_Received(0.0000)"
EMP0492,2,2,1,True,1.33333333333333,11000,24,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0085,2,2,1,True,1.33333333333333,11000,24,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0194,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0134,2,2,1,True,1.33333333333333,101000,40,"Days_since_last_reward(0.0500), Average_Work_Hours(0.0322), Days_since_last_activity(0.0222), Latest_Work_Hours(0.0183), Total_Reward_Points(0.0167), Average_Reward_Points(0.0117), Average_Team_Messages_Sent(0.0083), Average_Emails_Sent(0.0028), Total_Rewards_Received(0.0000)"
EMP0403,6,4,0.666666666666667,False,1.33333333333333,111111,63,"Average_Vibe_Score(0.0323), Total_Reward_Points(0.0290), Days_since_joining(0.0245), Days_since_last_reward(0.0242), Days_since_last_leave(0.0152), Latest_Promotion_Consideration(0.0143), Average_Work_Hours(0.0101), Average_Team_Messages_Sent(0.0086), Average_Manager_Feedback_Score(0.0067), Average_Performance_Rating(0.0061)"
EMP0311,2,2,1,True,1.33333333333333,10100,20,"Days_since_joining(0.0000), Onboarding_Feedback(0.0000), Mentor_Assigned(0.0000), Initial_Training_Completed(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000)"
EMP0256,2,2,1,True,1.33333333333333,100001,33,"Latest_Work_Hours(0.0306), Average_Manager_Feedback_Score(0.0267), Days_since_last_activity(0.0256), Average_Emails_Sent(0.0233), Average_Work_Hours(0.0233), Average_Performance_Rating(0.0200), Latest_Performance_Rating(0.0100), Average_Team_Messages_Sent(0.0078), Promotion_Consideration_Ratio(0.0039), Latest_Promotion_Consideration(0.0039)"
EMP0021,2,2,1,True,1.33333333333333,110000,48,"Sick_Leaves(0.0000), Annual_Leaves(0.0000), Unpaid_Leaves(0.0000), Casual_Leaves(0.0000), Days_since_last_leave(0.0000), Days_since_last_activity(0.0000), Average_Team_Messages_Sent(0.0000), Average_Emails_Sent(0.0000), Average_Work_Hours(0.0000), Latest_Work_Hours(0.0000)"
EMP0268,2,2,1,True,1.33333333333333,11000,24,"Casual_Leaves(0.0491), Days_since_last_reward(0.0429), Days_since_last_leave(0.0236), Total_Reward_Points(0.0196), Total_Rewards_Received(0.0190), Average_Reward_Points(0.0038), Unpaid_Leaves(0.0000), Sick_Leaves(0.0000), Annual_Leaves(0.0000)"
EMP0087,4,3,0.75,False,1.25,11011,27,"Average_Reward_Points(0.0586), Latest_Performance_Rating(0.0262), Average_Manager_Feedback_Score(0.0206), Sick_Leaves(0.0126), Average_Performance_Rating(0.0073), Promotion_Consideration_Ratio(0.0068), Latest_Promotion_Consideration(0.0065), Days_since_last_leave(0.0057), Days_since_last_reward(0.0056), Total_Reward_Points(0.0047)"
EMP0070,4,3,0.75,False,1.25,111001,57,"Average_Performance_Rating(0.0408), Latest_Performance_Rating(0.0330), Days_since_last_leave(0.0160), Average_Emails_Sent(0.0125), Days_since_last_reward(0.0087), Average_Reward_Points(0.0083), Average_Team_Messages_Sent(0.0060), Latest_Work_Hours(0.0055), Average_Manager_Feedback_Score(0.0040), Days_since_last_activity(0.0036)"
